slug,collegeName,highConfidenceAreas,mediumConfidenceAreas,lowConfidenceAreas,writeAreas,matchedCount,writeCount,sourceUrl,writeStatus
rose-hulman-institute-of-technology,Rose-Hulman Institute of Technology,Biochemistry|Biology|Computer Science|Engineering|Mechanical Engineering|Physics,Art|Biomedical Engineering|Chemistry|Civil Engineering|Communications|Computer Engineering|Data Science|Education|Electrical Engineering|Mathematics|Religion|Software Engineering,Cybersecurity|Economics|Literature|Philosophy|Political Science|Psychology|Statistics|Theater,Biochemistry|Biology|Computer Science|Engineering|Mechanical Engineering|Physics|Art|Biomedical Engineering|Chemistry|Civil Engineering|Communications|Computer Engineering|Data Science|Education|Electrical Engineering|Mathematics|Religion|Software Engineering,26,18,https://www.rose-hulman.edu/academics,WRITTEN
rosemont-college,Rosemont College,Education|History|Philosophy|Sociology,Accounting|Biology|Chemistry|English|Human Resources,Finance|Journalism,Education|History|Philosophy|Sociology|Accounting|Biology|Chemistry|English|Human Resources,11,9,https://www.rosemont.edu/academics,WRITTEN
rowan-university,Rowan University,Education,Engineering|Entrepreneurship,Biomedical Engineering|Mathematics|Nursing,Education|Engineering|Entrepreneurship,6,3,https://www.rowan.edu/academics,WRITTEN
russell-sage-college,Russell Sage College,,,,,0,0,,NO_WRITABLE_MATCHES
rutgers-university,Rutgers University,Education,Business|History,Engineering|Journalism|Mathematics|Performing Arts,Education|Business|History,7,3,https://www.rutgers.edu/academics,WRITTEN
rutgers-the-state-univ-of-new-jersey-camden,"Rutgers, The State Univ. of New Jersey, Camden",Business|Nursing,Communications|Education|Marketing,,Business|Nursing|Communications|Education|Marketing,5,5,https://www.camden.rutgers.edu/academics,WRITTEN
rutgers-the-state-univ-of-new-jersey-newark,"Rutgers, The State Univ. of New Jersey, Newark",Business|Education,Criminal Justice,,Business|Education|Criminal Justice,3,3,https://www.newark.rutgers.edu/academics,WRITTEN
sacred-heart-university,Sacred Heart University,Accounting|Business,Education|Engineering|Performing Arts|Social Work,Nursing,Accounting|Business|Education|Engineering|Performing Arts|Social Work,7,6,https://www.sacredheart.edu/majors,WRITTEN
saint-elizabeth-university,Saint Elizabeth University,Education,,Human Resources|Information Technology,Education,3,1,https://www.steu.edu/academics,WRITTEN
saint-francis-university,Saint Francis University,Business|Education|Health Sciences,Engineering|Mathematics,,Business|Education|Health Sciences|Engineering|Mathematics,5,5,https://www.francis.edu/academics,WRITTEN
saint-john-s-university-minnesota,Saint John's University (Minnesota),Accounting|Art|Biology|Business|Chemistry|Computer Science|Data Analytics|Data Science|Economics|Education|Engineering|English|Entrepreneurship|Finance|History|Mathematics|Music|Neuroscience|Nursing|Nutrition|Philosophy|Physics|Political Science|Psychology|Sociology|Theater,Art History|Athletic Training|Biochemistry|Exercise Science|Literature|Management|Marketing|Occupational Therapy|Physical Therapy|Public Health|Public Relations,,Accounting|Art|Biology|Business|Chemistry|Computer Science|Data Analytics|Data Science|Economics|Education|Engineering|English|Entrepreneurship|Finance|History|Mathematics|Music|Neuroscience|Nursing|Nutrition|Philosophy|Physics|Political Science|Psychology|Sociology|Theater|Art History|Athletic Training|Biochemistry|Exercise Science|Literature|Management|Marketing|Occupational Therapy|Physical Therapy|Public Health|Public Relations,37,37,https://www.csbsju.edu/majors,WRITTEN
saint-joseph-s-college-maine,Saint Joseph's College (Maine),Business|Communications|Education|Health Administration|Marketing|Nursing,Accounting|Biology|Exercise Science|History|Management|Mathematics|Political Science|Psychology,Athletic Training|Biochemistry|Chemistry|Criminal Justice|Environmental Science|Finance|Occupational Therapy|Physical Therapy|Pre-Law|Pre-Pharmacy|Pre-Physical Therapy|Public Health|Social Work|Sport Management,Business|Communications|Education|Health Administration|Marketing|Nursing|Accounting|Biology|Exercise Science|History|Management|Mathematics|Political Science|Psychology,28,14,https://www.sjcme.edu/academics,WRITTEN
saint-josephs-university,Saint Joseph's University,Business|Education|Nursing,Accounting|Data Analytics|Finance|History|Management|Marketing|Occupational Therapy|Physical Therapy,Business Analytics,Business|Education|Nursing|Accounting|Data Analytics|Finance|History|Management|Marketing|Occupational Therapy|Physical Therapy,12,11,https://www.sju.edu/academics,WRITTEN
saint-louis-university,Saint Louis University,Education,Art|Engineering|History|Nursing,Health Sciences|Philosophy|Public Health|Social Work,Education|Art|Engineering|History|Nursing,9,5,https://www.slu.edu/academics,WRITTEN
saint-mary-s-college-indiana,Saint Mary's College (Indiana),Education,Business|Data Science|Human Resources|Social Work,Biology|Marine Biology|Nursing,Education|Business|Data Science|Human Resources|Social Work,8,5,https://www.saintmarys.edu/academics,WRITTEN
saint-marys-college-of-california,Saint Mary's College of California,Art|Business|Economics|Education,Nursing,,Art|Business|Economics|Education|Nursing,5,5,https://www.stmarys-ca.edu/academics,WRITTEN
saint-mary-s-university-of-minnesota,Saint Mary's University of Minnesota,Education,Business|Human Services|Nursing,,Education|Business|Human Services|Nursing,4,4,https://www.smumn.edu/academics,WRITTEN
saint-peters-university,Saint Peter's University,Accounting|Art|Biology|Business|Business Analytics|Chemistry|Criminal Justice|Data Science|Economics|Education|Exercise Science|Finance|Forensic Science|Health Sciences|History|Hospitality|Literature|Management|Marketing|Mathematics|Music|Neuroscience|Nursing|Nutrition|Philosophy|Physical Therapy|Physics|Psychology|Sociology,Art History|Biochemistry|Biotechnology|Communications|Computer Science|English|Hospitality Management|Human Resources|Information Systems|International Business|Journalism|Kinesiology|Political Science|Pre-Dentistry|Pre-Law|Pre-Med|Public Administration|Public Relations|Sports Management|Statistics|Visual Arts,Web Development,Accounting|Art|Biology|Business|Business Analytics|Chemistry|Criminal Justice|Data Science|Economics|Education|Exercise Science|Finance|Forensic Science|Health Sciences|History|Hospitality|Literature|Management|Marketing|Mathematics|Music|Neuroscience|Nursing|Nutrition|Philosophy|Physical Therapy|Physics|Psychology|Sociology|Art History|Biochemistry|Biotechnology|Communications|Computer Science|English|Hospitality Management|Human Resources|Information Systems|International Business|Journalism|Kinesiology|Political Science|Pre-Dentistry|Pre-Law|Pre-Med|Public Administration|Public Relations|Sports Management|Statistics|Visual Arts,51,50,https://www.saintpeters.edu/programs,WRITTEN
salem-state-university,Salem State University,Business|Education,Human Services,,Business|Education|Human Services,3,3,https://www.salemstate.edu/academics,WRITTEN
salisbury-university,Salisbury University,,Education|English,,Education|English,2,2,https://www.salisbury.edu/academics,WRITTEN
sam-houston-state-university,Sam Houston State University,Business|Education,Art|Biology|Chemistry|Computer Science|Criminal Justice|Engineering|Forensic Science|Health Sciences|Kinesiology|Management|Music|Nursing|Public Health|Veterinary Science,Psychology,Business|Education|Art|Biology|Chemistry|Computer Science|Criminal Justice|Engineering|Forensic Science|Health Sciences|Kinesiology|Management|Music|Nursing|Public Health|Veterinary Science,17,16,https://www.shsu.edu/academics,WRITTEN
samford-university,Samford University,Business|Education|Engineering|Entrepreneurship|History|Management|Marketing|Music|Nursing|Public Health,Accounting|Art|Computer Engineering|Computer Science|Cybersecurity|Data Analytics|Data Science|Economics|English|Environmental Science|Exercise Science|Finance|Game Design|Health Sciences|International Relations|Journalism|Mathematics|Neuroscience|Nutrition|Philosophy|Physics|Psychology|Public Administration|Social Work|Sociology|Software Engineering|Sports Medicine,Biochemistry|Biology|Chemistry|Graphic Design|Human Resources|Literature|Physical Therapy|Political Science,Business|Education|Engineering|Entrepreneurship|History|Management|Marketing|Music|Nursing|Public Health|Accounting|Art|Computer Engineering|Computer Science|Cybersecurity|Data Analytics|Data Science|Economics|English|Environmental Science|Exercise Science|Finance|Game Design|Health Sciences|International Relations|Journalism|Mathematics|Neuroscience|Nutrition|Philosophy|Physics|Psychology|Public Administration|Social Work|Sociology|Software Engineering|Sports Medicine,45,37,https://www.samford.edu/majors,WRITTEN
san-diego-state-university,San Diego State University,,Business|Education|Engineering|History|Human Services,,Business|Education|Engineering|History|Human Services,5,5,https://www.sdsu.edu/academics,WRITTEN
san-jose-state-university,San Jose State University,Accounting|Art|Art History|Biology|Biomedical Engineering|Business|Chemistry|Computer Science|Digital Media|Economics|Education|Electrical Engineering|Engineering|English|Finance|Forensic Science|History|Information Systems|Journalism|Kinesiology|Management|Mathematics|Music|Nursing|Nutrition|Philosophy|Physics|Psychology|Public Health|Social Work|Sociology|Software Engineering,Biochemistry|Biotechnology|Business Analytics|Civil Engineering|Communications|Computer Engineering|Cybersecurity|Data Analytics|Data Science|Emergency Management|Entrepreneurship|Exercise Physiology|Graphic Design|Hospitality|International Business|Literature|Marketing|Mechanical Engineering|Occupational Therapy|Political Science|Public Administration|Public Relations|Sport Management|Statistics,Human Services|Marine Biology|Urban Planning,Accounting|Art|Art History|Biology|Biomedical Engineering|Business|Chemistry|Computer Science|Digital Media|Economics|Education|Electrical Engineering|Engineering|English|Finance|Forensic Science|History|Information Systems|Journalism|Kinesiology|Management|Mathematics|Music|Nursing|Nutrition|Philosophy|Physics|Psychology|Public Health|Social Work|Sociology|Software Engineering|Biochemistry|Biotechnology|Business Analytics|Civil Engineering|Communications|Computer Engineering|Cybersecurity|Data Analytics|Data Science|Emergency Management|Entrepreneurship|Exercise Physiology|Graphic Design|Hospitality|International Business|Literature|Marketing|Mechanical Engineering|Occupational Therapy|Political Science|Public Administration|Public Relations|Sport Management|Statistics,59,56,https://www.sjsu.edu/programs,WRITTEN
santa-clara-university,Santa Clara University,,Business|Education|Engineering|Psychology,,Business|Education|Engineering|Psychology,4,4,https://www.scu.edu/academics,WRITTEN
sarah-lawrence-college,Sarah Lawrence College,,Art|Education,Architecture|Art History|Biology|Literature|Philosophy|Physics|Psychology|Sociology|Visual Arts,Art|Education,11,2,https://www.sarahlawrence.edu,WRITTEN
schreiner-university,Schreiner University,Business|Criminal Justice|Education|English|Management|Music|Nursing|Public Health,Accounting|Agriculture|Art|Biology|Chemistry|Exercise Science|Finance|Graphic Design|History|Marketing|Mathematics|Physical Therapy|Political Science|Pre-Physical Therapy|Psychology|Religion|Sport Management|Veterinary Science,Athletic Training|Computer Science|Economics|Engineering|Pre-Dentistry|Pre-Law|Pre-Pharmacy,Business|Criminal Justice|Education|English|Management|Music|Nursing|Public Health|Accounting|Agriculture|Art|Biology|Chemistry|Exercise Science|Finance|Graphic Design|History|Marketing|Mathematics|Physical Therapy|Political Science|Pre-Physical Therapy|Psychology|Religion|Sport Management|Veterinary Science,33,26,https://www.schreiner.edu/academics,WRITTEN
seattle-university,Seattle University,Education,Computer Science|Nursing,Chemistry|Health Sciences|Sociology,Education|Computer Science|Nursing,6,3,https://www.seattleu.edu,WRITTEN
seton-hall-university,Seton Hall University,Business|Education|International Relations,English|History|Nursing|Pre-Law|Pre-Med,Economics|Entrepreneurship|Health Sciences|International Business|Sport Management,Business|Education|International Relations|English|History|Nursing|Pre-Law|Pre-Med,13,8,https://www.shu.edu/academics,WRITTEN
shenandoah-university,Shenandoah University,Business|Education|Nursing|Public Health,Art|Athletic Training|Engineering|Management|Music|Occupational Therapy|Physical Therapy,Biology|Human Resources|Information Technology|Literature|Performing Arts|Theater,Business|Education|Nursing|Public Health|Art|Athletic Training|Engineering|Management|Music|Occupational Therapy|Physical Therapy,17,11,https://www.su.edu/academics,WRITTEN
siena-college,Siena College,Business,Education|English|Marketing,Accounting|Computer Science|Criminal Justice|Engineering|Psychology,Business|Education|English|Marketing,9,4,https://www.siena.edu/academics,WRITTEN
